TIC_ID,TMAG,RA_1,DEC_1,n_visits,MAP_P,MAP_P_err,MAP_e,MAP_e_err,MAP_omega,MAP_omega_err,MAP_M0,MAP_M0_err,MAP_K,MAP_K_err,MAP_v0,MAP_v0_err,MAP_s,MAP_s_err,t0_bmjd,baseline,MAP_ln_likelihood,MAP_ln_prior,max_unmarginalized_ln_likelihood,max_phase_gap,periods_spanned,phase_coverage,phase_coverage_per_period,unimodal,joker_completed,mcmc_completed,mcmc_success,gelman_rubin_max,constant_ln_likelihood,robust_constant_ln_likelihood,constant_ln_evidence,kepler_ln_evidence,RA_2,DEC_2,Separation
184087603,12.68,295.6416,39.2312,3,51.64259719848633,0.011391102173928136,0.002370058558881283,0.01342291163397158,0.2530563771724701,0.05927951296931247,-2.878413438796997,0.04951581027696142,31.463712307766894,9.229717430970783,27.596549518704837,1.5403520002282916,0.03331039845943451,0.05814252694831935,56741.51261844428,4.973700077302055,-7.956367145063913,3.6972924415893855,2.5126579031596825,0.07712760933961123,0.09631002984138709,0.1,3,false,true,false,false,,-692.6894878747169,-5.8033907262221,-695.4854785776324,-15.803661179424338,295.641443,39.231255,0.4787728002411117
184300288,10.93,296.033,38.9367,3,762.8112182617188,0.011391102173928136,0.004834658931940794,0.01342291163397158,0.19372454484040347,0.05927951296931247,-2.368128776550293,0.04951581027696142,25.01324076111037,9.229717430970783,-8.657584097117626,1.5403520002282916,0.03364669159054756,0.05814252694831935,55813.201112440656,52.86919081956148,-6.952978704742463,3.603427152036437,4.217781587574748,0.04703296136132763,0.06930835513934745,0.1,3,false,true,false,false,,-767.453843743714,-7.834471163891515,-770.62746164907,-16.691076951313946,296.033026,38.936695,0.07415655700477564
198362148,9.9,256.8649,57.457,3,9.945493698120117,0.011391102173928136,9.420736460015178E-4,0.01342291163397158,2.764975668984004,0.05927951296931247,-1.2432812452316284,0.04951581027696142,78.85143748336968,9.229717430970783,-0.08500577510306698,1.5403520002282916,0.03400186449289322,0.05814252694831935,58262.358845167044,5.921130090398947,-9.801719188756852,3.834921144048388,2.706276614861197,0.4933108625808702,0.5953580858037708,0.3,3,false,true,false,false,,-106630.30340772694,-16.049706162787977,-106633.25907365615,-15.588051653969206,256.864884,57.456848,0.5507090753962169
198388195,8.36,258.0954,57.2234,38,4.426582170035168,9.795238201548706E-4,0.6974584912875235,0.0991876702515127,-1.4601525622274227,0.2462999917671288,-2.4287756456645746,0.14470088841423157,20.048601182347742,3.271947399129676,15.906789167773521,1.4217810769545194,7.443797104968674,1.0580948797535932,57495.50208170907,805.7901940501542,-107.86486151820102,-24.424652606241157,-136.2796883253175,0.09891812751880735,182.03439202033545,1.0,4,false,false,true,true,1.0,-831.7295718607506,-178.02118414983076,-832.6590280924145,-152.10987447877926,258.095286,57.223438,0.26069595186818195
198415649,8.97,259.6254,58.3588,41,29.86549909392174,0.04716582200645547,0.388548225951253,0.1241240565136673,-0.49800007724339024,0.4723795342224241,0.39066463436966037,0.44899120665309455,7.689089517715715,1.2814360689022437,-23.6176041856186,0.7382536056274036,2.407401779138856,0.36888575313325,56735.48877835055,1564.7891373929015,-78.26429599873792,-13.87686994422476,-106.19897621677498,0.11835941128157157,52.394541690806825,1.0,10,false,false,true,true,1.0,-396.2538881047912,-129.21898809540323,-398.04574300484273,-112.91050874562339,259.625472,58.358604,0.714979760438358
198416255,8.21,260.1136,59.1989,39,7.797213551911702,0.0035977661507480274,0.20443489597076211,0.1256463325633596,2.9358191532697133,3.122830395236201,-2.136899563471648,1.1398406210894174,3.8484315291076756,0.5346946277487682,-4.081259161480516,0.3375163812616766,1.5261324101186056,0.26988168568066917,56735.48877835055,1565.8034974086768,-56.539968851803074,-10.248256374976288,-83.74962014805035,0.0921507565461468,200.81577694189002,1.0,7,false,false,true,true,1.0,-254.23737878576193,-104.02470704602294,-256.1517823114037,-87.01202753215243,260.113543,59.19894,0.18319387281338745
198418762,11.62,260.72,57.208,5,157.21946716308594,0.011391102173928136,0.03309231996536255,0.01342291163397158,-0.3695513904094696,0.05927951296931247,2.129220485687256,0.04951581027696142,46.28930089936019,9.229717430970783,49.99003041638006,1.5403520002282916,0.07541739195585251,0.05814252694831935,57274.12114824036,299.0500346539775,-5.940472832859418,3.182628148219335,3.7126174751529795,0.8712012569925246,1.902118357541896,0.3,3,false,true,false,false,,-12007.07100460669,-11.484083281711628,-12010.422530945609,-15.34290594747764,260.720019,57.207623,1.3583644150523153
198455925,10.11,261.7057,58.299,4,2189.38623046875,0.011391102173928136,0.004804696887731552,0.01342291163397158,-2.8911945819854736,0.05927951296931247,-0.6849473714828491,0.04951581027696142,12.987494636523643,9.229717430970783,-8.758527552591389,1.5403520002282916,0.046347301453351974,0.05814252694831935,57168.39226505622,1100.9486702172871,-11.454603955057957,3.7006551055871304,-1.8599772686116167,0.31520751463711827,0.5028572185646694,0.3,4,false,true,false,false,,-460.3785417873896,-9.480204850351164,-461.9520925018445,-21.020449196464238,261.705355,58.298901,0.7432577752124766
198457103,8.07,261.921,57.5106,38,886.5098508205966,47.33848215137007,0.6329784693830512,0.11942362684444241,0.2148819918392318,0.18134771825317997,0.9209417868962954,0.21818887507563872,12.044824438401202,2.7311087441480533,-46.4693259134352,1.1254963668112907,3.049356644584267,0.41931317200093277,57168.39226505622,1132.9000107030006,-73.26674397902497,-16.683757282193724,-102.03271632964811,0.2508146467050835,1.2779327941527827,0.7,35,false,false,true,true,1.0,-2547.013963392003,-126.41966298135111,-2549.2603407957795,-113.64654968685848,261.921182,57.510502,0.5009917467858829
198457222,9.34,261.7476,57.1189,39,99.98572250296456,0.2635222730094391,0.6626564135298165,0.04049929330973723,-2.942705322466188,0.09270276753399742,0.47698069208697375,0.047437028262268977,10.37468808339665,0.7678366768823359,17.634563914943904,0.3151662352638036,1.5137509029421645,0.24058256015036739,57168.39226505622,1132.9000107030006,-52.19145483806196,-12.095891322957751,-80.05385085828038,0.0981450917142328,11.330617835656899,1.0,19,true,false,true,true,1.0,-2808.3676737875917,-110.78445038542219,-2810.739774073776,-86.26456376008579,261.747449,57.119011,0.4958990309806916
